rsmi,psmi,ea,dh
[C:1]([C:2]([C@@:3]1([H:13])[O:4][C@@:5]2([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[O:4][C@:5]([C:6][H:15])([H:14])[C:7]1([H:16])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],61.9506041534902,58.82652437531671
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10],[C:1]([C@:2]1([C:3]([C:4]([C:5][H:15])([H:13])[H:14])([H:11])[H:12])[C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10],89.5209353759012,77.8406992012264
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])[H:7],[O:1]([C@@:2]([C:3]([H:9])([H:10])[H:11])([C@@:6]1([H:14])[C:4][C:5]1([H:12])[H:13])[H:8])[H:7],76.98418154556391,64.18968575058639
[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5]([H:16])([H:17])[H:18])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C+:3]=[C:6]=[N-:7])([H:11])[H:12])([H:8])([H:9])[H:10].[C:4]([C:5]([H:16])([H:17])[H:18])([H:13])([H:14])[H:15],140.02299555212798,88.83032672390779
[C:1]([C@@:2]1([H:10])[C@:3]([C:4]([H:12])([H:13])[H:14])([H:11])[N:5]1[C:6]([H:15])([H:16])[H:17])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C-:3]([H:11])[N+:5]1([C:4]([H:12])([H:13])[H:14])[C:6]([H:15])([H:16])[H:17])([H:7])([H:8])[H:9],107.536212060326,57.0762019028181
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13],[O:1]=[C:2]=[C:7]([C:5]([C:4]([C:3]([H:8])([H:9])[H:13])([H:10])[H:11])=[O:6])[H:12],77.78355660613491,13.9174358502685
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]=[C:2]([C:3]([C:4]([O:5][C:6](=[O:7])[H:13])([H:8])[H:12])([H:10])[H:11])[H:9],53.17409074173951,-18.5672575099469
[O:1]=[C:2]1[N:3]([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1,[O:1]=[C:2]([O:6][C:5](/[C:4](=[N:3]/[H:7])[H:8])([H:10])[H:11])[H:9],101.895875869745,29.2472188132862
[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]1([H:13])[H:14])[H:7],[O:1]([C:2]([C:3]([C:4](=[C:5]=[C:6]([H:13])[H:14])[H:11])([H:9])[H:10])([H:8])[H:12])[H:7],133.116569049345,28.8425580112292
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3](=[C:5]([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[O:4]([C:6](=[O:7])[H:17])[H:14],62.367131984802704,4.047185248369
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9],[C:1]([C:3](/[C:2](=[C:6](\[C:5](=[C:4]([H:13])[H:14])[H:15])[H:16])[H:10])([H:11])[H:12])([H:7])([H:8])[H:9],105.871899116783,17.336371719146303
[C:1]([C@:2]12[C@@:3]3([H:11])[C@:4]4([H:12])[C@@:5]3([H:13])[C@@:6]1([H:14])[C@:7]24[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]12[C:3]([H:11])([H:13])[C@@:4]3([H:12])[C:5][C@:6]1([H:14])[C@@:7]23[H:15])([H:8])([H:9])[H:10],51.117615449812,4.38872774274422
[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[N:6])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([O:3][C:4](=[C:5]=[N:6][H:7])[H:11])[H:10])([H:8])[H:9],63.3340710870613,29.0726998596586
[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]1([C:3](=[O:4])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9].[H:10][H:12],86.8843044488334,14.2365056456478
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])=[C:7]1[H:15],[O:1]=[C:2]=[C:7]([C:6]([C:5]([C:4](=[C:3]([H:8])[H:9])[H:10])([H:12])[H:13])([H:11])[H:14])[H:15],83.1669244392188,27.6652919963759
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])/[C:5](=[N:6]/[H:14])[O:7]1)([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[H:11])([H:8])([H:9])[H:10].[C:4]1([H:12])([H:13])[C:5](=[O:7])[N:6]1[H:14],59.31048592441461,30.8247446908675
[C:1]([C:2]1([C:3]([H:11])([H:12])[H:13])[C:4]([H:14])([H:15])[N:5]([H:16])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1](=[C:2]1[C:3]([H:11])([H:13])[C:6](=[O:7])[N:5]([H:16])[C:4]1([H:14])[H:15])([H:8])[H:10].[H:9][H:12],114.328103920795,15.3859893215535
[N:1]#[C:2][C:3]([O:4][C:5]([C:6]#[N:7])([H:10])[H:11])([H:8])[H:9],[N+:1](#[C-:2])[C:3]([O:4][C:5]([C:6]#[N:7])([H:10])[H:11])([H:8])[H:9],52.82741313935121,17.0828545733246
[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[c:5]([H:10])[n:6]1,[C:1]1([H:7])=[N:6][C@@:5]2([H:10])[N:3]3[C@:2]1([H:8])[C@:4]32[H:9],89.82006704570459,57.46532309657821
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C-:4]=[O+:6][C:5]([H:14])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9],75.1754193105242,38.1869109793331
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([N:4]([C:5]([H:15])([H:16])[H:17])[C:6](=[O:7])[H:18])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])(/[N:4]=[C:6](\[O:7][H:11])[H:18])[C:5]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10],129.69333854557,13.2618837996095
[N:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([O:6][H:12])[c:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C:7]=[C:5]([O:6][H:12])[N:4]([H:11])[C:3]1([H:10])[H:13])([H:8])[H:9],79.84921444645309,36.07788244019829
[C:1]([C@@:2]([C:3](=[O:4])[H:12])([C:5](=[O:6])[N:7]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],[C-:5]#[O+:6].[C:1](/[C:2](=[C:3](\[O:4][N:7]([H:13])[H:14])[H:12])[H:11])([H:8])([H:9])[H:10],126.632505526505,71.27554647520358
[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[n:5][c:6]1[H:11])([H:7])[H:8],[N+:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[n:5][c-:6]1)([H:7])([H:8])[H:11],83.4350506175587,80.2697526232071
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C@@:6]12[H:12],[C:3](=[C:4]([C:6](=[C:5]([H:10])[H:11])[H:12])[H:9])([H:7])[H:8].[O+:1]#[C-:2],80.00878203922849,0.526411675852027
[O:1]=[C:2]([C@@:3]1([H:7])[C:4]([H:8])([H:9])[N:5]1[H:10])[H:6],[O:1]=[C:2]([C@@:3]1([H:7])[C-:4]([H:9])[N+:5]1([H:8])[H:10])[H:6],66.8328797286803,51.0436534284544
[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]1([C:4][H:11])[C@:6]1([H:14])[C:5]([H:12])([H:13])[O:7]1,86.54682176212098,39.8224149631517
[C:1]([N:2]([C:3](=[O:4])[C:5]([O:6][H:13])([H:11])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([C:3](=[O:4])[H:13])[H:10])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:11])[H:12],93.6431994507875,15.751592463819804
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])=[C:6]1[H:14])[H:7],[O:1]=[C:2]([C:6]1([H:14])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]1([H:7])[H:13])[H:8],94.38122229457832,6.93627744512167
[C:1]([C:2]([C:3](=[O:4])[N:5]([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1](/[C:2](=[C:3](\[O:4][H:10])[N:5]([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],68.1491492352316,26.4780854872898
[C:1]1([H:7])([H:8])[N:2]([H:9])[C@:3]1([C@@:4]1([H:11])[C:5]([H:12])([H:13])[O:6]1)[H:10],[C:1]([N:2]([C:3]([C@@:4]1([H:11])[C:5]([H:12])([H:13])[O:6]1)([H:7])[H:10])[H:9])[H:8],73.52035729258371,28.2264973401602
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])=[C:5]([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10],[C:1](=[C:2]([C:3](/[C:4](=[C:5](\[C:6]([O:7][H:10])([H:16])[H:17])[H:15])[H:14])([H:12])[H:13])[H:11])([H:8])[H:9],67.60259093739839,24.057188276300696
[C:1]1([H:6])([H:7])[C:2]([H:8])([H:9])[C:3]([H:10])=[C:4]([H:11])[C:5]1([H:12])[H:13],[C:1]([C:5]([C:4](=[C:3]=[C:2]([H:8])[H:9])[H:11])([H:12])[H:13])([H:6])([H:7])[H:10],132.240651836564,24.413664385114306
[O:1]=[C:2]([N:3]([C:4]([C:5]#[C:6][H:11])([H:9])[H:10])[H:8])[H:7],[O:1]=[C:2]([N:3]([C:4]([C:6](=[C:5])[H:11])([H:9])[H:10])[H:8])[H:7],55.0758299528391,43.9294037192371
[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],[C:1]1([H:8])=[C:7]([H:15])[C@@:3](/[C:4](=[C:5](\[C:6]([H:9])([H:13])[H:14])[H:12])[H:11])([H:10])[O:2]1,145.808666930029,20.365168678038103
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[N:5]=[C:6]([H:12])[O:7]1,[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[N:5]1[C:6](=[O:7])[H:12],58.601135946153406,3.78270792099411
[O:1]([C@@:2]([C:3]([C:4]#[C:5][H:12])([H:10])[H:11])([C:6]#[C:7][H:13])[H:9])[H:8],[C:3](=[C:4]=[C:5]([H:8])[H:12])([H:10])[H:11].[O:1]=[C:2]([C:6]#[C:7][H:13])[H:9],41.1329828220026,7.76050697202953
[C:1]([C@@:2]1([C:5](=[O:6])[H:13])[C:3]([H:10])([H:11])[N:4]1[H:12])([H:7])([H:8])[H:9],[C:1](=[C:2]([C:5](=[O:6])[H:13])[H:9])([H:7])[H:8].[C:3](=[N:4][H:12])([H:10])[H:11],103.242835279209,15.048054808238302
[N:1]([C:2]([C@@:3]([N:4]([H:12])[H:13])([C:5]#[N:6])[H:11])([H:9])[H:10])([H:7])[H:8],[N:1]([C:2]([C@@:3]1([H:11])[C:5]([N:4]([H:12])[H:13])=[N:6]1)([H:9])[H:10])([H:7])[H:8],94.1995839359051,24.4190008333889
[O:1]([c:2]1[c:3]([H:8])[n:4][c:5]([H:9])[n:6]1[H:10])[H:7],[O:1]([C@@:2]1([H:8])[C-:3]=[N+:4]=[C:5]([H:9])[N:6]1[H:10])[H:7],75.20166111827709,68.844952874196
[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:12])([H:15])[H:16])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],63.9154446510066,-21.2564824644532
[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[C:6]#[N:7])\[H:8],[N:1](=[c:2]1[c:6]([O:5][C:4](=[O:3])[H:9])[n:7]1)[H:8],55.1547374409959,33.2300683680269
[C:1]([C@@:2]([C:3]([O:4][H:14])([H:12])[H:13])([N:5]([C:6](=[O:7])[H:16])[H:15])[H:11])([H:8])([H:9])[H:10],[C:1]([C@:2]([C:3](=[O:4])[H:13])([N:5]([C:6](=[O:7])[H:16])[H:15])[H:12])([H:8])([H:9])[H:10].[H:11][H:14],86.95560679122342,19.6084574034533
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C@@:2]([C:3]([C:4]([H:13])([H:14])[H:15])([H:11])[H:12])([O+:6]=[C-:5][H:16])[H:10])([H:7])([H:8])[H:9],80.8782016355275,61.8796627859036
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[C@:6]23[H:14],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3][C:4]([H:11])([H:12])[C@:5]1([H:13])[C:6]2([H:10])[H:14],58.6495513639992,42.6286194867146
[C:1]([C@@:2]([O:3][H:11])([C:4](=[O:5])[C:6]([H:12])([H:13])[H:14])[H:10])([H:7])([H:8])[H:9],[C+:2]([O:3][H:11])=[C:4]([O-:5])[C:6]([H:12])([H:13])[H:14].[C:1]([H:7])([H:8])([H:9])[H:10],79.2950203299588,62.67532863852311
[C:1]([N:2]1[C@@:3]2([H:11])[C@@:4]3([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[C@@:7]23[H:16])([H:8])([H:9])[H:10],[C:1]([N:2]1[C@@:3]2([H:11])[C:4][C:5]([H:13])([H:14])[C@:6]1([H:15])[C:7]2([H:12])[H:16])([H:8])([H:9])[H:10],59.8664342260921,44.28198706411511
[o:1]1[n:2][c:3]([H:6])[c:4]([H:7])[n:5]1,[O:1]=[N:2][C:3](=[C:4]=[N:5][H:7])[H:6],71.9902310435041,25.6820766586623
[C:1]([C:2]#[C:3][C:4]([C:5](=[O:6])[C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](=[C:2]=[C:3]1[C:4]([H:11])([H:12])[C@:5]1([O:6][H:10])[C:7]([H:13])([H:14])[H:15])([H:8])[H:9],59.3255488030696,31.924688712021297
[N:1]([c:2]1[c:3]([H:10])[c:4]([O:5][H:11])[c:6]([H:12])[o:7]1)([H:8])[H:9],[N:1]([C:2]1=[C:3]=[C:4]([O:5][H:11])[C:6]([H:10])([H:12])[O:7]1)([H:8])[H:9],86.1517336643528,29.0723749177232
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]([C@@:2]1([H:10])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([C:3][H:11])([H:8])[H:9],71.3872536388916,69.2150697104083
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16],[C:1](=[C:4]([C:5]([C:6]([C:2](=[C:3]([H:10])[H:11])[H:9])([H:15])[H:16])([H:13])[H:14])[H:12])([H:7])[H:8],78.8759781401856,8.47041029208603
[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C@:4]3([H:11])[C:5]([H:12])([H:13])[N:6]2[C@:7]13[H:14])[H:8],[O:1]([C@@:2]1([H:9])[C:3][C@:4]2([H:11])[C:5]([H:12])([H:13])[N:6]([H:10])[C@:7]12[H:14])[H:8],66.1102052570872,38.9777835257338
[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]1=[C:4]([H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9].[H:10][H:12],106.781740020847,27.9809181963634
[C:1]([C:2]([C:3]([O:4][C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3]([H:12])[H:13])[H:10])([H:7])([H:8])[H:9].[O:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:11],69.4106420924138,12.8715192588624
[N:1]([C:2](=[O:3])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[N:6]1[H:12])([H:7])[H:8],[C:4]1([H:8])([H:9])[C:5]([H:10])([H:11])[N:6]1[H:12].[N:1](=[C:2]=[O:3])[H:7],85.1995275062567,9.2179324107913
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]1[H:12],[O:1]=[C:2](/[C:6](=[C:5](\[C:4](=[C:3]([H:7])[H:8])[H:10])[H:11])[H:12])[H:9],109.842241578824,27.2366979638592
[N:1]#[C:2][C:3]12[C:4]([H:8])([H:9])[C:5]([H:10])([C:6]1([H:11])[H:12])[O:7]2,[N:1]#[C:2][C@@:3]1([C:6]([C:5][H:10])([H:11])[H:12])[C:4]([H:8])([H:9])[O:7]1,93.4371683036258,51.38695350218921
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4](=[O:5])[N:6]1[H:13])([H:7])([H:8])[H:9],[C:1]([C:3]([C:4](=[O:5])[N+:6](=[C-:2][H:10])[H:13])([H:11])[H:12])([H:7])([H:8])[H:9],126.437395349868,46.427941384411405
[C:1]([O:2][C:3]([C:4](=[O:5])[O:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2]/[C:3](=[C:4](\[O:5][H:12])[O:6][C:7]([H:13])([H:14])[H:15])[H:11])([H:8])([H:9])[H:10],79.3640387441613,27.147435127740803
[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([C:5](=[O:6])[H:15])([H:13])[H:14])([H:7])([H:8])[H:9],[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[O:6][C:5](=[C:4]([H:13])[H:14])[H:15])([H:7])([H:8])[H:9],98.5864154351216,38.8616386169915
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])=[C:4]([H:12])[C:5]([H:13])([H:14])[O:6]1,[C:1]1([H:7])([H:8])[C:4]([C:3](=[C:2]([H:9])[H:10])[H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1,98.7603032458908,22.4163677919108
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12])[H:7],[O:1]([C:2][C@@:6]1([H:12])[C@:4]([C:3]([H:8])([H:9])[H:10])([H:11])[O:5]1)[H:7],64.4680307284551,31.1661187177383
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2][H:11])([H:8])([H:9])[H:10].[O:3]1[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17],119.893422966925,94.7864603211174
[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1](=[C:2]([O:3][H:11])[C@:4]1([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:9])[H:10].[H:8][H:12],122.908327059549,47.505738784658696
[C:1]([C:2]([O:3]/[C:4](=[N:5]/[H:13])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O+:3]=[C-:4][N:5]([C:6]#[N:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],82.338353333854,42.0169263756531
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]([C:2]([H:9])([H:10])[H:11])([C:3][C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:7])[H:8],69.5882273119975,58.9513131520597
[C:1]([C:2](=[O:3])[C:4]#[N:5])([H:6])([H:7])[H:8],[C:1]([C:2](=[O:3])[N+:5]#[C-:4])([H:6])([H:7])[H:8],41.0358754390714,10.9767667686975
[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4](=[O:5])[C:6]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([N:2]=[C:6]([H:12])[H:13])([H:7])([H:8])[H:9].[C:3](=[C:4]=[O:5])([H:10])[H:11],57.20405048721721,9.34658523117543
[O:1]([c:2]1[n:3][o:4][c:5]([H:8])[c:6]1[H:9])[H:7],[O:1]([C:2]1=[C:6]([H:9])[C@@:5]2([H:8])[N:3]1[O:4]2)[H:7],91.9612806242403,67.1632627247165
[C:1]([C:2]1([C:3]([H:11])([H:12])[H:13])[O:4][C:5]1([C:6]([H:14])([H:15])[H:16])[C:7]([H:17])([H:18])[H:19])([H:8])([H:9])[H:10],[C:1]([C:5]([O+:4]=[C-:2][C:3]([H:11])([H:12])[H:13])([C:6]([H:14])([H:15])[H:16])[C:7]([H:17])([H:18])[H:19])([H:8])([H:9])[H:10],104.928962374026,37.77752292989471
[C:1]([C@@:2]1([H:11])[N:3]([C:4]([H:12])([H:13])[H:14])[C:5]1([C:6]([H:15])([H:16])[H:17])[C:7]([H:18])([H:19])[H:20])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[N:3]([C:4]([H:12])([H:13])[H:14])[C@:5]1([C:6]([C:7]([H:18])([H:19])[H:20])([H:15])[H:17])[H:16])([H:8])([H:9])[H:10],143.202744895379,4.35721608365058
[C:1]([C:2]([O:3][C:4]([C:5]#[C:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]=[C:6]([H:11])[H:14])([H:12])[H:13],44.180352686189,-8.55651438674245
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C+:2]1[C:3]([H:11])([H:12])[C@:4]1([C-:5]=[N:6][H:10])[H:13])([H:7])([H:8])[H:9],133.413889035911,84.7267079945137
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C:6](=[C:2]=[C:3]([N:4]([N:5])[H:11])[H:10])[H:12])([H:7])([H:8])[H:9],152.92128304820298,85.6817649648406
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@:6]1([H:14])[C@:7]2([C:3](=[O+:4][C-:5]([H:12])[H:13])[H:11])[H:15],95.3471680167857,76.4267855972764
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C@@:7]2([H:15])[C-:3]=[O+:4][C:5]([H:12])([H:13])[C@@:6]12[H:14],52.8947891581555,25.2781747374595
[c:1]1([H:7])[c:2]([H:8])[n:3][n:4][n:5][c:6]1[H:9],[C:1](=[C:2]([N:3]=[N+:4]=[N-:5])[H:8])=[C:6]([H:7])[H:9],93.7740920007497,32.114382173004195
[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:8])[H:9])[H:7],[C:2](=[C:3]1[C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:8])[H:9].[O:1]([H:7])[H:10],75.4197406618556,20.0942148585422
[O:1]([c:2]1[c:3]([H:8])[c:4]([H:9])[n:5][n:6]1[H:10])[H:7],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])=[N:5][N:6]1[H:10],63.5852314861308,-3.57862769767866
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[O:5][C@@:6]12[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]1[H:14].[C:3]1([H:10])([H:11])[C:4]([H:12])([H:13])[O:5]1,121.948109731406,63.8390756317669
[C:1]([C@@:2]([O:3][H:10])([C:4]([O:5][H:13])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],[C:1]([C@@:2]([O:3][H:10])([C:4](=[O:5])[H:11])[H:9])([H:6])([H:7])[H:8].[H:12][H:13],85.80511802487601,19.478351782924303
[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:6]([C:5]([C:3][O:4][H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],94.7668300555019,37.3881187989028
[C:1]([C@@:2]([O:3][H:10])([C:4]([O:5][H:13])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],[C:1]([O:3][H:10])([H:6])([H:7])[H:8].[C:2]([C:4]([O:5][H:13])([H:11])[H:12])[H:9],128.42532759910802,91.35241653043948
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]=[C:5]([H:13])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2](=[O:6])[H:10])([H:7])([H:8])[H:9].[C:3](=[N+:4]=[C-:5][H:13])([H:11])[H:12],74.7044343804325,57.7593144909579
[C:1]([C@@:2]([C:3]#[C:4][H:11])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],[C:1](/[C:2](=[C:3](\[C:4][H:11])[H:10])[C:5]#[N:6])([H:7])([H:8])[H:9],72.4982408421393,51.108130195352494
